drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
4196,0,0.7104,1,0.8185,1,0.9911,Non-substrate,0.5246,Non-inhibitor,0.9721,Non-inhibitor,0.9768,Non-inhibitor,0.858,Non-substrate,0.8416,Non-substrate,0.7931,Non-substrate,0.658,Non-inhibitor,0.8115,Non-inhibitor,0.8999,Non-inhibitor,0.8958,Non-inhibitor,0.8901,Non-inhibitor,0.8524,Low CYP Inhibitory Promiscuity,0.921,Weak inhibitor,0.9685,Non-inhibitor,0.8868,Non AMES toxic,0.7988,Non-carcinogens,0.9118,Not ready biodegradable,0.9725,2.2368
4197,0,0.5968,1,0.7395,0,0.657,Non-substrate,0.561,Non-inhibitor,0.9588,Non-inhibitor,0.8737,Non-inhibitor,0.6822,Non-substrate,0.813,Non-substrate,0.7114,Non-substrate,0.7819,Non-inhibitor,0.8214,Non-inhibitor,0.8459,Non-inhibitor,0.8572,Non-inhibitor,0.8101,Non-inhibitor,0.8258,Low CYP Inhibitory Promiscuity,0.9673,Weak inhibitor,0.7627,Non-inhibitor,0.8917,AMES toxic,0.7668,Non-carcinogens,0.7481,Not ready biodegradable,0.6101,2.4276
4198,0,0.7855,1,0.6258,1,0.983,Non-substrate,0.6461,Non-inhibitor,0.9673,Non-inhibitor,0.9913,Non-inhibitor,0.9382,Non-substrate,0.8658,Non-substrate,0.8187,Non-substrate,0.5451,Non-inhibitor,0.7173,Non-inhibitor,0.9058,Non-inhibitor,0.9384,Non-inhibitor,0.8796,Non-inhibitor,0.8856,Low CYP Inhibitory Promiscuity,0.9298,Weak inhibitor,0.9762,Non-inhibitor,0.9021,Non AMES toxic,0.5365,Non-carcinogens,0.9144,Not ready biodegradable,0.9119,2.1903
4199,0,0.6331,1,0.8925,0,0.5926,Substrate,0.5301,Non-inhibitor,0.7748,Non-inhibitor,0.8837,Non-inhibitor,0.9292,Non-substrate,0.8516,Non-substrate,0.8367,Non-substrate,0.6183,Non-inhibitor,0.8551,Non-inhibitor,0.8827,Non-inhibitor,0.9057,Non-inhibitor,0.8357,Non-inhibitor,0.9325,Low CYP Inhibitory Promiscuity,0.975,Weak inhibitor,0.9189,Non-inhibitor,0.7208,Non AMES toxic,0.8468,Non-carcinogens,0.6776,Ready biodegradable,0.5961,1.6961
4200,1,0.6774,1,0.6061,1,0.9103,Substrate,0.5261,Non-inhibitor,0.7624,Inhibitor,0.8132,Non-inhibitor,0.7484,Non-substrate,0.7603,Non-substrate,0.8589,Non-substrate,0.545,Inhibitor,0.8403,Inhibitor,0.879,Non-inhibitor,0.8387,Inhibitor,0.8861,Inhibitor,0.7138,High CYP Inhibitory Promiscuity,0.8727,Weak inhibitor,0.9594,Non-inhibitor,0.7501,Non AMES toxic,0.7809,Non-carcinogens,0.9318,Not ready biodegradable,0.7997,2.4961
4201,0,0.7592,1,0.6392,0,0.9029,Non-substrate,0.5828,Non-inhibitor,0.946,Non-inhibitor,0.9649,Non-inhibitor,0.9607,Non-substrate,0.8808,Non-substrate,0.8372,Non-substrate,0.5119,Non-inhibitor,0.9203,Non-inhibitor,0.9514,Non-inhibitor,0.8821,Non-inhibitor,0.9481,Non-inhibitor,0.9507,Low CYP Inhibitory Promiscuity,0.9803,Weak inhibitor,0.9857,Non-inhibitor,0.8941,Non AMES toxic,0.8108,Non-carcinogens,0.9203,Not ready biodegradable,0.5538,2.4323
4202,1,0.9438,1,0.784,1,0.9949,Substrate,0.5366,Non-inhibitor,0.5992,Inhibitor,0.7063,Non-inhibitor,0.8704,Non-substrate,0.7175,Non-substrate,0.8849,Non-substrate,0.6143,Inhibitor,0.9476,Inhibitor,0.8332,Non-inhibitor,0.8998,Inhibitor,0.9484,Inhibitor,0.5087,High CYP Inhibitory Promiscuity,0.7172,Weak inhibitor,0.9412,Non-inhibitor,0.919,Non AMES toxic,0.6893,Non-carcinogens,0.9276,Not ready biodegradable,0.7958,2.9288
4203,1,0.5472,1,0.9592,1,0.9886,Non-substrate,0.9218,Non-inhibitor,0.9537,Non-inhibitor,0.9392,Non-inhibitor,0.9234,Non-substrate,0.7978,Non-substrate,0.8858,Non-substrate,0.7546,Non-inhibitor,0.7895,Non-inhibitor,0.9143,Non-inhibitor,0.9445,Non-inhibitor,0.845,Non-inhibitor,0.8729,Low CYP Inhibitory Promiscuity,0.783,Weak inhibitor,0.9441,Non-inhibitor,0.9341,Non AMES toxic,0.8258,Non-carcinogens,0.8834,Not ready biodegradable,0.9878,1.6847
4204,0,0.6278,1,0.9499,0,0.6998,Non-substrate,0.6728,Non-inhibitor,0.8247,Non-inhibitor,0.9079,Non-inhibitor,0.8756,Non-substrate,0.7367,Non-substrate,0.8183,Non-substrate,0.6778,Non-inhibitor,0.8251,Non-inhibitor,0.7169,Non-inhibitor,0.9058,Non-inhibitor,0.7884,Non-inhibitor,0.8693,Low CYP Inhibitory Promiscuity,0.8432,Weak inhibitor,0.7754,Non-inhibitor,0.6926,Non AMES toxic,0.788,Non-carcinogens,0.602,Not ready biodegradable,0.997,2.5758
4205,0,0.801,1,0.8252,0,0.6635,Non-substrate,0.6737,Non-inhibitor,0.8053,Non-inhibitor,0.9697,Non-inhibitor,0.8886,Non-substrate,0.6356,Non-substrate,0.8565,Substrate,0.5398,Non-inhibitor,0.9003,Non-inhibitor,0.8723,Non-inhibitor,0.9184,Non-inhibitor,0.8626,Non-inhibitor,0.8381,Low CYP Inhibitory Promiscuity,0.8995,Weak inhibitor,0.9342,Non-inhibitor,0.8033,Non AMES toxic,0.6229,Non-carcinogens,0.831,Not ready biodegradable,0.6662,2.3253
4206,0,0.6705,1,0.9381,1,0.9755,Non-substrate,0.5561,Non-inhibitor,0.9947,Non-inhibitor,0.9881,Non-inhibitor,0.8839,Non-substrate,0.8604,Non-substrate,0.8069,Non-substrate,0.7944,Non-inhibitor,0.9631,Non-inhibitor,0.948,Non-inhibitor,0.9042,Non-inhibitor,0.9599,Non-inhibitor,0.9438,Low CYP Inhibitory Promiscuity,0.9836,Weak inhibitor,0.9806,Non-inhibitor,0.9498,Non AMES toxic,0.8813,Non-carcinogens,0.9577,Not ready biodegradable,0.7452,1.8344
4207,0,0.8478,0,0.5113,0,0.5377,Non-substrate,0.5568,Non-inhibitor,0.9719,Non-inhibitor,0.9732,Non-inhibitor,0.9101,Non-substrate,0.8747,Non-substrate,0.8217,Non-substrate,0.7953,Non-inhibitor,0.92,Non-inhibitor,0.9603,Non-inhibitor,0.9586,Non-inhibitor,0.9649,Non-inhibitor,0.9169,Low CYP Inhibitory Promiscuity,0.9974,Weak inhibitor,0.9593,Non-inhibitor,0.9522,Non AMES toxic,0.7985,Non-carcinogens,0.9125,Ready biodegradable,0.8264,1.177
4208,1,0.6449,1,0.6893,1,0.9058,Non-substrate,0.5793,Non-inhibitor,0.8148,Non-inhibitor,0.8081,Non-inhibitor,0.9023,Non-substrate,0.7965,Non-substrate,0.8474,Non-substrate,0.5221,Non-inhibitor,0.8469,Non-inhibitor,0.9396,Non-inhibitor,0.949,Non-inhibitor,0.8769,Non-inhibitor,0.9688,Low CYP Inhibitory Promiscuity,0.9363,Weak inhibitor,0.9494,Non-inhibitor,0.92,Non AMES toxic,0.9123,Non-carcinogens,0.9404,Ready biodegradable,0.8861,2.3728
4209,1,0.5756,1,0.924,1,0.5208,Substrate,0.6725,Non-inhibitor,0.7203,Inhibitor,0.7281,Inhibitor,0.6769,Non-substrate,0.8745,Non-substrate,0.5072,Non-substrate,0.5434,Non-inhibitor,0.6703,Non-inhibitor,0.9119,Inhibitor,0.8931,Non-inhibitor,0.9026,Inhibitor,0.6677,High CYP Inhibitory Promiscuity,0.5512,Weak inhibitor,0.823,Inhibitor,0.9123,AMES toxic,0.5875,Non-carcinogens,0.9063,Not ready biodegradable,0.9969,2.6736
4210,0,0.65,0,0.8897,0,0.6383,Substrate,0.8771,Inhibitor,0.5477,Non-inhibitor,0.9242,Non-inhibitor,0.9,Non-substrate,0.8754,Non-substrate,0.8447,Substrate,0.5787,Non-inhibitor,0.7827,Non-inhibitor,0.7869,Non-inhibitor,0.8196,Non-inhibitor,0.728,Non-inhibitor,0.7312,Low CYP Inhibitory Promiscuity,0.8281,Weak inhibitor,0.6445,Inhibitor,0.7522,AMES toxic,0.5979,Non-carcinogens,0.8004,Not ready biodegradable,0.7223,2.7242
4211,0,0.726,0,0.7126,0,0.6799,Non-substrate,0.7128,Non-inhibitor,0.8361,Non-inhibitor,0.9686,Non-inhibitor,0.9711,Non-substrate,0.8007,Non-substrate,0.8432,Non-substrate,0.6173,Non-inhibitor,0.938,Non-inhibitor,0.9394,Non-inhibitor,0.948,Non-inhibitor,0.9032,Non-inhibitor,0.9851,Low CYP Inhibitory Promiscuity,0.9764,Weak inhibitor,0.9911,Non-inhibitor,0.9367,Non AMES toxic,0.7568,Non-carcinogens,0.9457,Not ready biodegradable,0.7286,2.1564
4212,0,0.6389,1,0.9255,1,0.9491,Non-substrate,0.8687,Non-inhibitor,0.9901,Non-inhibitor,0.9867,Non-inhibitor,0.9235,Non-substrate,0.7737,Non-substrate,0.8767,Non-substrate,0.78,Non-inhibitor,0.8398,Non-inhibitor,0.9555,Non-inhibitor,0.9087,Non-inhibitor,0.9355,Non-inhibitor,0.9533,Low CYP Inhibitory Promiscuity,0.9867,Weak inhibitor,0.9887,Non-inhibitor,0.9895,Non AMES toxic,0.8931,Carcinogens ,0.5194,Ready biodegradable,0.9095,1.9308
4213,1,0.5407,1,0.9747,1,0.9724,Substrate,0.5114,Non-inhibitor,0.7968,Non-inhibitor,0.5752,Non-inhibitor,0.5821,Non-substrate,0.6453,Non-substrate,0.5996,Non-substrate,0.7234,Non-inhibitor,0.6209,Inhibitor,0.611,Non-inhibitor,0.8799,Inhibitor,0.7059,Non-inhibitor,0.5422,High CYP Inhibitory Promiscuity,0.7408,Weak inhibitor,0.7295,Non-inhibitor,0.6382,Non AMES toxic,0.7487,Non-carcinogens,0.8972,Not ready biodegradable,0.6477,1.7973
4214,0,0.5671,1,0.7809,0,0.7127,Non-substrate,0.811,Non-inhibitor,0.7239,Non-inhibitor,0.9553,Non-inhibitor,0.9131,Non-substrate,0.7622,Non-substrate,0.7707,Non-substrate,0.5,Non-inhibitor,0.8552,Non-inhibitor,0.8834,Non-inhibitor,0.9264,Non-inhibitor,0.8654,Non-inhibitor,0.8862,Low CYP Inhibitory Promiscuity,0.8805,Weak inhibitor,0.6027,Non-inhibitor,0.8473,AMES toxic,0.7396,Non-carcinogens,0.5356,Not ready biodegradable,0.8542,3.2524
4215,0,0.5997,1,0.9545,1,0.9928,Non-substrate,0.6045,Non-inhibitor,0.9276,Non-inhibitor,0.6565,Non-inhibitor,0.6466,Non-substrate,0.7113,Non-substrate,0.786,Non-substrate,0.6112,Inhibitor,0.833,Inhibitor,0.5978,Non-inhibitor,0.5225,Inhibitor,0.6782,Non-inhibitor,0.5231,High CYP Inhibitory Promiscuity,0.7965,Weak inhibitor,0.9598,Non-inhibitor,0.628,Non AMES toxic,0.5591,Non-carcinogens,0.8784,Not ready biodegradable,1.0,2.6763
4216,0,0.8957,0,0.5711,1,0.965,Substrate,0.5629,Non-inhibitor,0.9297,Non-inhibitor,0.8382,Non-inhibitor,0.931,Non-substrate,0.7898,Non-substrate,0.9116,Non-substrate,0.653,Inhibitor,0.9106,Non-inhibitor,0.5823,Non-inhibitor,0.9287,Non-inhibitor,0.9025,Inhibitor,0.6951,High CYP Inhibitory Promiscuity,0.5822,Weak inhibitor,0.9781,Non-inhibitor,0.8161,Non AMES toxic,0.722,Non-carcinogens,0.945,Not ready biodegradable,0.8672,3.02
4217,0,0.807,1,0.6267,1,0.805,Non-substrate,0.8747,Non-inhibitor,0.9913,Non-inhibitor,0.9951,Non-inhibitor,0.969,Non-substrate,0.8544,Non-substrate,0.8869,Non-substrate,0.8315,Non-inhibitor,0.9264,Non-inhibitor,0.9216,Non-inhibitor,0.9639,Non-inhibitor,0.9556,Non-inhibitor,0.9189,Low CYP Inhibitory Promiscuity,0.989,Weak inhibitor,0.9918,Non-inhibitor,0.9848,Non AMES toxic,0.9105,Non-carcinogens,0.632,Ready biodegradable,0.697,1.3292
4218,0,0.8957,1,0.9383,1,0.9227,Non-substrate,0.7026,Non-inhibitor,0.966,Non-inhibitor,0.9533,Non-inhibitor,0.9444,Non-substrate,0.8639,Non-substrate,0.8349,Non-substrate,0.5866,Non-inhibitor,0.9667,Non-inhibitor,0.9595,Non-inhibitor,0.977,Non-inhibitor,0.9514,Non-inhibitor,0.962,Low CYP Inhibitory Promiscuity,0.9701,Weak inhibitor,0.989,Non-inhibitor,0.9102,Non AMES toxic,0.9133,Non-carcinogens,0.9182,Not ready biodegradable,0.9738,1.9715
4219,0,0.7645,1,0.9284,0,0.8315,Non-substrate,0.8102,Non-inhibitor,0.9592,Non-inhibitor,0.9744,Non-inhibitor,0.9479,Non-substrate,0.8165,Non-substrate,0.8503,Non-substrate,0.7324,Non-inhibitor,0.8951,Non-inhibitor,0.8839,Non-inhibitor,0.9244,Non-inhibitor,0.8733,Non-inhibitor,0.9219,Low CYP Inhibitory Promiscuity,0.9478,Weak inhibitor,0.9319,Non-inhibitor,0.9494,Non AMES toxic,0.8491,Carcinogens ,0.5945,Not ready biodegradable,0.8801,1.9628
4220,0,0.7096,0,0.9796,0,0.8859,Substrate,0.8964,Inhibitor,0.6175,Inhibitor,0.7974,Non-inhibitor,0.8469,Non-substrate,0.8521,Non-substrate,0.8744,Substrate,0.7852,Non-inhibitor,0.8367,Non-inhibitor,0.8425,Non-inhibitor,0.912,Non-inhibitor,0.8718,Non-inhibitor,0.7665,Low CYP Inhibitory Promiscuity,0.8858,Weak inhibitor,0.9171,Inhibitor,0.6618,Non AMES toxic,0.7059,Non-carcinogens,0.9376,Not ready biodegradable,0.989,2.7871
4221,1,0.7072,1,0.9507,0,0.9316,Substrate,0.5383,Non-inhibitor,0.9627,Non-inhibitor,0.801,Non-inhibitor,0.5818,Non-substrate,0.8615,Non-substrate,0.6827,Non-substrate,0.5266,Non-inhibitor,0.8361,Non-inhibitor,0.9569,Non-inhibitor,0.9235,Non-inhibitor,0.9237,Non-inhibitor,0.9896,Low CYP Inhibitory Promiscuity,0.9795,Weak inhibitor,0.7692,Inhibitor,0.5,Non AMES toxic,0.9608,Carcinogens ,0.7426,Ready biodegradable,0.6956,2.8056
4222,0,0.6471,0,0.8279,1,0.8944,Substrate,0.5232,Non-inhibitor,0.8592,Non-inhibitor,0.9974,Non-inhibitor,0.9232,Non-substrate,0.7127,Non-substrate,0.8125,Substrate,0.5161,Non-inhibitor,0.7752,Non-inhibitor,0.8087,Non-inhibitor,0.8899,Non-inhibitor,0.7924,Non-inhibitor,0.6771,Low CYP Inhibitory Promiscuity,0.9919,Weak inhibitor,0.8591,Non-inhibitor,0.8647,Non AMES toxic,0.623,Non-carcinogens,0.8003,Not ready biodegradable,0.7831,2.5203
4223,0,0.6463,1,0.5504,0,0.8729,Non-substrate,0.5623,Non-inhibitor,0.9627,Non-inhibitor,0.9694,Non-inhibitor,0.9008,Non-substrate,0.8412,Non-substrate,0.8015,Non-substrate,0.7115,Non-inhibitor,0.9045,Non-inhibitor,0.907,Non-inhibitor,0.9308,Non-inhibitor,0.9025,Non-inhibitor,0.897,Low CYP Inhibitory Promiscuity,0.9946,Weak inhibitor,0.8183,Non-inhibitor,0.9218,AMES toxic,0.8475,Non-carcinogens,0.7987,Ready biodegradable,0.8664,2.3722
4224,1,0.8371,1,0.9539,1,0.9945,Non-substrate,0.5962,Non-inhibitor,0.9487,Non-inhibitor,0.8964,Non-inhibitor,0.9272,Non-substrate,0.7643,Non-substrate,0.8954,Non-substrate,0.6678,Inhibitor,0.9107,Non-inhibitor,0.8972,Non-inhibitor,0.9545,Non-inhibitor,0.9467,Non-inhibitor,0.9295,Low CYP Inhibitory Promiscuity,0.9349,Weak inhibitor,0.9133,Non-inhibitor,0.9103,Non AMES toxic,0.9674,Non-carcinogens,0.6568,Ready biodegradable,0.811,1.3991
4225,0,0.6373,0,0.6637,1,0.9221,Non-substrate,0.7262,Non-inhibitor,0.9576,Non-inhibitor,0.987,Non-inhibitor,0.9571,Non-substrate,0.776,Non-substrate,0.8685,Non-substrate,0.6863,Non-inhibitor,0.8338,Non-inhibitor,0.8602,Non-inhibitor,0.9188,Non-inhibitor,0.9247,Non-inhibitor,0.934,Low CYP Inhibitory Promiscuity,0.9574,Weak inhibitor,0.9706,Non-inhibitor,0.983,Non AMES toxic,0.8789,Non-carcinogens,0.6982,Ready biodegradable,0.5819,1.6905
4226,0,0.785,0,0.9809,0,0.8515,Substrate,0.5255,Non-inhibitor,0.6457,Non-inhibitor,0.8925,Non-inhibitor,0.8583,Non-substrate,0.7162,Non-substrate,0.8439,Non-substrate,0.6047,Non-inhibitor,0.9421,Non-inhibitor,0.9277,Non-inhibitor,0.9023,Non-inhibitor,0.9327,Non-inhibitor,0.9753,Low CYP Inhibitory Promiscuity,0.9037,Weak inhibitor,0.9269,Non-inhibitor,0.8666,Non AMES toxic,0.8474,Non-carcinogens,0.964,Not ready biodegradable,0.7196,1.4616
4227,0,0.7836,0,0.9326,0,0.6959,Non-substrate,0.5317,Non-inhibitor,0.8263,Non-inhibitor,0.9689,Non-inhibitor,0.9693,Non-substrate,0.8172,Non-substrate,0.8429,Non-substrate,0.6454,Non-inhibitor,0.962,Non-inhibitor,0.9468,Non-inhibitor,0.9632,Non-inhibitor,0.9229,Non-inhibitor,0.9833,Low CYP Inhibitory Promiscuity,0.9902,Weak inhibitor,0.9887,Non-inhibitor,0.9592,Non AMES toxic,0.7007,Non-carcinogens,0.9562,Ready biodegradable,0.63,1.8519
4228,0,0.7887,0,0.8976,1,0.8715,Non-substrate,0.7357,Non-inhibitor,0.9945,Non-inhibitor,0.9961,Non-inhibitor,0.9417,Non-substrate,0.8403,Non-substrate,0.8608,Non-substrate,0.769,Non-inhibitor,0.5523,Non-inhibitor,0.9503,Non-inhibitor,0.9547,Non-inhibitor,0.5835,Inhibitor,0.5442,Low CYP Inhibitory Promiscuity,0.9729,Weak inhibitor,0.9795,Non-inhibitor,0.9823,Non AMES toxic,0.9595,Non-carcinogens,0.8998,Ready biodegradable,0.8273,1.5977
4229,0,0.6786,1,0.566,0,0.7494,Substrate,0.5467,Non-inhibitor,0.8415,Non-inhibitor,0.9828,Non-inhibitor,0.932,Non-substrate,0.8451,Non-substrate,0.7975,Non-substrate,0.7355,Non-inhibitor,0.9481,Non-inhibitor,0.9247,Non-inhibitor,0.9479,Non-inhibitor,0.8677,Non-inhibitor,0.8722,Low CYP Inhibitory Promiscuity,0.9852,Weak inhibitor,0.9502,Non-inhibitor,0.9349,Non AMES toxic,0.6713,Non-carcinogens,0.855,Not ready biodegradable,0.883,1.8661
4230,0,0.6545,0,0.7314,1,0.7984,Substrate,0.8126,Non-inhibitor,0.7274,Non-inhibitor,0.9485,Non-inhibitor,0.9511,Non-substrate,0.868,Non-substrate,0.8033,Substrate,0.5784,Non-inhibitor,0.7591,Non-inhibitor,0.782,Non-inhibitor,0.872,Non-inhibitor,0.7171,Non-inhibitor,0.7688,Low CYP Inhibitory Promiscuity,0.8681,Weak inhibitor,0.8386,Non-inhibitor,0.6472,AMES toxic,0.5265,Non-carcinogens,0.7942,Not ready biodegradable,0.9767,2.6278
4231,0,0.5589,1,0.9734,1,0.5145,Non-substrate,0.8418,Non-inhibitor,0.9652,Non-inhibitor,0.9835,Non-inhibitor,0.9114,Non-substrate,0.75,Non-substrate,0.8342,Non-substrate,0.7372,Non-inhibitor,0.835,Non-inhibitor,0.911,Non-inhibitor,0.9129,Non-inhibitor,0.8768,Non-inhibitor,0.9188,Low CYP Inhibitory Promiscuity,0.9805,Weak inhibitor,0.9335,Non-inhibitor,0.8962,Non AMES toxic,0.6978,Non-carcinogens,0.8698,Ready biodegradable,0.5851,2.2295
4232,0,0.6889,0,0.7249,1,0.8519,Substrate,0.7095,Inhibitor,0.6953,Non-inhibitor,0.5495,Non-inhibitor,0.7384,Non-substrate,0.6039,Non-substrate,0.7887,Substrate,0.5417,Non-inhibitor,0.8337,Non-inhibitor,0.7136,Non-inhibitor,0.868,Non-inhibitor,0.6868,Non-inhibitor,0.6157,Low CYP Inhibitory Promiscuity,0.9392,Weak inhibitor,0.9089,Inhibitor,0.6866,Non AMES toxic,0.603,Non-carcinogens,0.7778,Not ready biodegradable,0.9901,2.4577
4233,1,0.5845,1,0.9014,1,0.9772,Substrate,0.592,Non-inhibitor,0.7049,Non-inhibitor,0.7792,Non-inhibitor,0.8692,Non-substrate,0.811,Non-substrate,0.8399,Non-substrate,0.656,Non-inhibitor,0.8827,Non-inhibitor,0.9012,Non-inhibitor,0.9422,Non-inhibitor,0.8825,Non-inhibitor,0.86,Low CYP Inhibitory Promiscuity,0.9575,Weak inhibitor,0.8785,Non-inhibitor,0.6575,Non AMES toxic,0.9517,Non-carcinogens,0.6604,Ready biodegradable,0.8465,1.7143
4234,0,0.5999,1,0.7958,1,0.9736,Substrate,0.6994,Non-inhibitor,0.5574,Non-inhibitor,0.944,Non-inhibitor,0.944,Non-substrate,0.8505,Non-substrate,0.8235,Non-substrate,0.5119,Non-inhibitor,0.5195,Non-inhibitor,0.8198,Non-inhibitor,0.8922,Inhibitor,0.7971,Inhibitor,0.7099,Low CYP Inhibitory Promiscuity,0.5813,Weak inhibitor,0.9912,Non-inhibitor,0.9217,Non AMES toxic,0.7818,Non-carcinogens,0.8766,Not ready biodegradable,0.9708,2.4344
4235,0,0.5559,1,0.9143,1,0.9812,Non-substrate,0.6148,Non-inhibitor,0.9691,Non-inhibitor,0.9918,Non-inhibitor,0.9081,Non-substrate,0.8501,Non-substrate,0.7748,Non-substrate,0.7566,Inhibitor,0.6493,Non-inhibitor,0.9486,Non-inhibitor,0.9486,Non-inhibitor,0.9717,Non-inhibitor,0.9152,Low CYP Inhibitory Promiscuity,0.9772,Weak inhibitor,0.9711,Non-inhibitor,0.8942,Non AMES toxic,0.9606,Non-carcinogens,0.7372,Ready biodegradable,0.7164,1.4915
4236,0,0.5816,1,0.9536,1,0.9928,Non-substrate,0.5877,Non-inhibitor,0.9954,Non-inhibitor,0.9755,Non-inhibitor,0.7796,Non-substrate,0.8497,Non-substrate,0.715,Non-substrate,0.8078,Non-inhibitor,0.6076,Non-inhibitor,0.8744,Non-inhibitor,0.6526,Non-inhibitor,0.8955,Non-inhibitor,0.9183,Low CYP Inhibitory Promiscuity,0.877,Weak inhibitor,0.9691,Non-inhibitor,0.8467,Non AMES toxic,0.8902,Non-carcinogens,0.9095,Not ready biodegradable,0.8231,1.8112
4237,0,0.6018,1,0.588,1,0.8629,Non-substrate,0.672,Non-inhibitor,0.9352,Non-inhibitor,0.9366,Non-inhibitor,0.825,Non-substrate,0.8595,Non-substrate,0.7789,Non-substrate,0.7742,Non-inhibitor,0.8561,Non-inhibitor,0.9127,Non-inhibitor,0.9325,Non-inhibitor,0.9351,Non-inhibitor,0.9712,Low CYP Inhibitory Promiscuity,0.9644,Weak inhibitor,0.9381,Non-inhibitor,0.8895,Non AMES toxic,0.8766,Non-carcinogens,0.8267,Not ready biodegradable,0.8456,1.3104
4238,0,0.8361,0,0.638,1,0.7113,Substrate,0.7085,Non-inhibitor,0.8257,Non-inhibitor,0.6488,Non-inhibitor,0.7715,Non-substrate,0.6196,Non-substrate,0.8402,Non-substrate,0.6215,Non-inhibitor,0.8833,Non-inhibitor,0.7282,Non-inhibitor,0.8934,Non-inhibitor,0.7831,Non-inhibitor,0.8304,Low CYP Inhibitory Promiscuity,0.9769,Weak inhibitor,0.9784,Non-inhibitor,0.6471,Non AMES toxic,0.6459,Non-carcinogens,0.8313,Not ready biodegradable,0.9775,2.2912
4239,0,0.5877,1,0.9706,1,0.9813,Non-substrate,0.675,Non-inhibitor,0.8126,Non-inhibitor,0.699,Non-inhibitor,0.6264,Non-substrate,0.8124,Non-substrate,0.7475,Non-substrate,0.6701,Non-inhibitor,0.5437,Non-inhibitor,0.5844,Non-inhibitor,0.8657,Inhibitor,0.5485,Non-inhibitor,0.6637,High CYP Inhibitory Promiscuity,0.6489,Weak inhibitor,0.961,Non-inhibitor,0.6587,Non AMES toxic,0.634,Non-carcinogens,0.9239,Not ready biodegradable,1.0,2.398
4240,1,0.5201,0,0.7206,1,0.8894,Substrate,0.7084,Non-inhibitor,0.7175,Inhibitor,0.6555,Non-inhibitor,0.9175,Non-substrate,0.8073,Non-substrate,0.8346,Substrate,0.6193,Inhibitor,0.7572,Non-inhibitor,0.8277,Non-inhibitor,0.7792,Non-inhibitor,0.7548,Non-inhibitor,0.6918,Low CYP Inhibitory Promiscuity,0.7438,Weak inhibitor,0.944,Non-inhibitor,0.6012,AMES toxic,0.5139,Non-carcinogens,0.8964,Not ready biodegradable,0.9782,2.8088
4241,0,0.6543,0,0.8459,0,0.974,Substrate,0.7479,Non-inhibitor,0.8045,Non-inhibitor,0.9615,Non-inhibitor,0.9189,Non-substrate,0.7205,Non-substrate,0.7889,Non-substrate,0.5619,Non-inhibitor,0.7628,Non-inhibitor,0.7906,Non-inhibitor,0.847,Non-inhibitor,0.7446,Non-inhibitor,0.8202,Low CYP Inhibitory Promiscuity,0.8896,Weak inhibitor,0.8888,Non-inhibitor,0.6446,Non AMES toxic,0.6674,Non-carcinogens,0.8658,Not ready biodegradable,0.9761,2.3725
4242,1,0.8937,1,0.532,1,0.9872,Non-substrate,0.7493,Non-inhibitor,0.989,Non-inhibitor,0.9927,Non-inhibitor,0.9078,Non-substrate,0.8115,Non-substrate,0.9377,Non-substrate,0.7652,Non-inhibitor,0.9752,Non-inhibitor,0.9697,Non-inhibitor,0.9827,Non-inhibitor,0.9651,Non-inhibitor,0.9493,Low CYP Inhibitory Promiscuity,0.9554,Weak inhibitor,0.9617,Non-inhibitor,0.9771,Non AMES toxic,0.9826,Non-carcinogens,0.8226,Ready biodegradable,0.8413,1.3983
4243,0,0.8196,1,0.6957,0,0.8598,Non-substrate,0.7034,Non-inhibitor,0.8815,Non-inhibitor,0.9829,Non-inhibitor,0.9501,Non-substrate,0.5972,Non-substrate,0.8568,Non-substrate,0.5379,Non-inhibitor,0.9039,Non-inhibitor,0.899,Non-inhibitor,0.9047,Non-inhibitor,0.8809,Non-inhibitor,0.9114,Low CYP Inhibitory Promiscuity,0.9498,Weak inhibitor,0.9654,Non-inhibitor,0.8007,Non AMES toxic,0.8956,Non-carcinogens,0.8874,Not ready biodegradable,0.5506,2.0745
