drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
5084,C000596789,MeSH,,1,abaloparatide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,C105051,MeSH,,1,ganaxolone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,C020809,MeSH,,1,tetrathiomolybdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,C584644,MeSH,,1,CDP323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,QM01AH93,ATCvet,5.0,1,cimicoxib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,C493522,MeSH,,1,cimicoxib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,C534551,MeSH,,1,LY 2140023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,C110010,MeSH,,1,labetuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,D020738,MeSH,,1,Leptin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,QB01AD09,ATCvet,5.0,1,ancrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,B01AD09,ATC,5.0,1,ancrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,D000721,MeSH,,1,Ancrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,C113282,MeSH,,1,prinomastat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,C520777,MeSH,,1,matuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,C118874,MeSH,,1,rupintrivir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,C070441,MeSH,,1,pivalyloxymethyl butyrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,C092095,MeSH,,1,asimadoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,QJ05AX06,ATCvet,5.0,1,pleconaril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,J05AX06,ATC,5.0,1,pleconaril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,C115201,MeSH,,1,pleconaril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,C098039,MeSH,,1,WIN 63843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,C032020,MeSH,,1,16-bromoepiandrosterone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,C523751,MeSH,,1,16alpha-bromo-3beta-hydroxy-5alpha-androstan-17-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,QL01CX01,ATCvet,5.0,1,trabectedin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,L01CX01,ATC,5.0,1,trabectedin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,D000077606,MeSH,,1,Trabectedin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,C505731,MeSH,,1,fontolizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,C438846,MeSH,,1,HPMA copolymer-platinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,C520599,MeSH,,1,Lys(B29)-N(epsilon)-lithocholoyl-gamma-Glu des(b30) insulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,C421011,MeSH,,1,NB1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,C503139,MeSH,,1,thymectacin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,C000592856,MeSH,,1,rilapladib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,C111024,MeSH,,1,gemcabene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,C476911,MeSH,,1,aminocandin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,C049904,MeSH,,1,elsamicin A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,C000595924,MeSH,,1,INCB 3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,C112765,MeSH,,1,tanespimycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,C547825,MeSH,,1,bavituximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,QV04CV01,ATCvet,5.0,1,lobeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,D008120,MeSH,,1,Lobeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,C530738,MeSH,,1,CR002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,C529350,MeSH,,1,LY 2181308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,C465018,MeSH,,1,Oxi 4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,C543949,MeSH,,1,CYT997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,C470586,MeSH,,1,"(S)-2-ethyl-8-methyl-1-thia-4,8-diazaspiro(4.5)decan-3-one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,C410767,MeSH,,1,"2-nitro-6-(4-(trifluoromethoxy)benzyloxy)-6,7-dihydro-5H-imidazo(2,1-b)(1,3)oxazine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,C432024,MeSH,,1,"D-argininamide, D-phenylalanyl-D-phenylalanyl-D-norleucyl-N-(4-pyridinylmethyl)-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,C522358,MeSH,,1,elisidepsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,C518473,MeSH,,1,PRX302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,D053492,MeSH,,1,Elafin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,C569652,MeSH,,1,LY 2275796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,C000617192,MeSH,,1,APD668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,QL01CA06,ATCvet,5.0,1,vintafolide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,L01CA06,ATC,5.0,1,vintafolide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,C520389,MeSH,,1,EC145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,C535237,MeSH,,1,1-cyclopropyl-3-(3-(5-morpholin-4-ylmethyl-1H-benzoimidazol-2-yl)-1H-pyrazol-4-yl)urea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,C555019,MeSH,,1,1-(1-(4-fluorophenyl)ethyl)-3-((3-methoxy-4-(4-methyl-1H-imidazol-1-yl)phenyl)methylene)-2-piperidinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,C052026,MeSH,,1,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,C522838,MeSH,,1,olesoxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,C506841,MeSH,,1,"N-geranyl-N'-(2-adamantyl)ethane-1,2-diamine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,C585906,MeSH,,1,"2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,C573927,MeSH,,1,"4-(2,6-dimethyl-4-(4-trifluoromethoxyphenyl)piperazine-1-sulfonyl)indan-2-carboxylic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,C000598757,MeSH,,1,crolibulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,C431129,MeSH,,1,ATL 146e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,C539547,MeSH,,1,"2-((3,5-dimethyl-4-(4'-hydroxy-3'-isopropylbenzyl)phenoxy)methyl)-4-(3-chlorophenyl)-2-oxido(1,3,2)dioxaphosphonane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,C035032,MeSH,,1,sofalcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,C550465,MeSH,,1,4-methyl-5-(2-(4-morpholinophenylamino)pyrimidin-4-yl)thiazol-2-amine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,C557875,MeSH,,1,"2-amino-3-(4-(2-amino-6-(2,2,2-trifluoro-1-(3'-methoxybiphenyl-4-yl)ethoxy)-pyrimidin-4-yl)phenyl)propionic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,C526287,MeSH,,1,ARC 1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,C551866,MeSH,,1,CX157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,C558236,MeSH,,1,rozrolimupab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,C526549,MeSH,,1,SF 1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,C524733,MeSH,,1,"17-ethynyl-5-androstene-3, 7, 17-triol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,C541789,MeSH,,1,1-(2-(2-(2-(2-methoxyethoxy)ethoxy)ethoxy)ethoxycarbonyloxymethyl)-4-(N'-cyano-N''-(6-(4-chlorophenoxy)hexyl)-N-guanidino)pyridinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,QD11AH06,ATCvet,5.0,1,crisaborole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,D11AH06,ATC,5.0,1,crisaborole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,C543085,MeSH,,1,AN2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,C550258,MeSH,,1,MLN 8237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,C557525,MeSH,,1,SB939 compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,C533960,MeSH,,1,REP8839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,C544814,MeSH,,1,"3-(3-tert-butylsulfanyl-1-(4-(6-methoxypyridin-3-yl)benzyl)-5-(pyridin-2-ylmethoxy)-1H-indol-2-yl)-2,2-dimethylpropionic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,C000602034,MeSH,,1,BTA9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,C544126,MeSH,,1,APD791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,C048081,MeSH,,1,beraprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,B01AC19,ATC,5.0,1,beraprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,QB01AC19,ATCvet,5.0,1,beraprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,C542786,MeSH,,1,AC3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,D013779,MeSH,,1,Tetrodotoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,C524268,MeSH,,1,"6-(2-methyl-5-(2,2,2-trifluoro-1-hydroxyethyl)pyrrolidin-1-yl)-4-trifluoromethylquinolin-2(1H)-one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,QL01XE38,ATCvet,5.0,1,cobimetinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,L01XE38,ATC,5.0,1,cobimetinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,C574276,MeSH,,1,GDC-0973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,C576808,MeSH,,1,XL765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,QJ01EQ30,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,QG01AE10,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,QP51AG30,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,G01AE10,ATC,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,QD06BA01,ATCvet,5.0,1,silver sulfadiazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,QD06BA51,ATCvet,5.0,1,"silver sulfadiazine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,D06BA51,ATC,5.0,1,"silver sulfadiazine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,D06BA01,ATC,5.0,1,silver sulfadiazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,D012837,MeSH,,1,Silver Sulfadiazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,QN03AD03,ATCvet,5.0,1,mesuximide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,N03AD03,ATC,5.0,1,mesuximide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,C100286,MeSH,,1,methsuximide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,C416661,MeSH,,1,fenoxaprop ethyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,C461063,MeSH,,1,telapristone acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,QB06AA02,ATCvet,5.0,1,fibrinolysin and desoxyribonuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,QB01AD05,ATCvet,5.0,1,fibrinolysin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,B01AD05,ATC,5.0,1,fibrinolysin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,B06AA02,ATC,5.0,1,fibrinolysin and desoxyribonuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,D005341,MeSH,,1,Fibrinolysin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,C561716,MeSH,,1,ronacaleret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,D016898,MeSH,,1,Interferon-alpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,QL03AX13,ATCvet,5.0,1,glatiramer acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,L03AX13,ATC,5.0,1,glatiramer acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,C021759,MeSH,,1,"(T,G)-A-L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,D020755,MeSH,,1,Coat Protein Complex I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,D000068717,MeSH,,1,Glatiramer Acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,C027235,MeSH,,1,gallium nitrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,D010117,MeSH,,1,Oxypurinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,C514145,MeSH,,1,"(22R, 25R)-20alpha-spirost-5-en-3beta-yl hexanoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,C061681,MeSH,,1,ecabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,QR03DC04,ATCvet,5.0,1,ibudilast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,R03DC04,ATC,5.0,1,ibudilast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,C038366,MeSH,,1,ibudilast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,QN04BC09,ATCvet,5.0,1,rotigotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,N04BC09,ATC,5.0,1,rotigotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,C047508,MeSH,,1,rotigotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,QV10BX02,ATCvet,5.0,1,samarium (153Sm) lexidronam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,V10BX02,ATC,5.0,1,samarium (153Sm) lexidronam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,C061972,MeSH,,1,samarium Sm-153 lexidronam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,J06BB04,ATC,5.0,1,hepatitis B immunoglobulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,C045213,MeSH,,1,hepatitis B hyperimmune globulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,C418047,MeSH,,1,anecortave acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,C108423,MeSH,,1,AL 3789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,C505522,MeSH,,1,tarenflurbil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,QL01XE12,ATCvet,5.0,1,vandetanib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,L01XE12,ATC,5.0,1,vandetanib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,C452423,MeSH,,1,N-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,C547512,MeSH,,1,eldecalcitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,C102825,MeSH,,1,motexafin lutetium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,C528070,MeSH,,1,docosahexaenoyl-paclitaxel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,C108965,MeSH,,1,tetomilast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,C032808,MeSH,,1,keyhole-limpet hemocyanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,C530310,MeSH,,1,OMS 103HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,C106533,MeSH,,1,G250 monoclonal antibody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,C521502,MeSH,,1,IL13-PE38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,QB06AC03,ATCvet,5.0,1,ecallantide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,B06AC03,ATC,5.0,1,ecallantide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,C511194,MeSH,,1,ecallantide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,QN05AX17,ATCvet,5.0,1,pimavanserin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,N05AX17,ATC,5.0,1,pimavanserin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,C510793,MeSH,,1,pimavanserin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,C466644,MeSH,,1,"1-((1-(3-acetoxy-2,2-dimethylpropyl)-7-chloro-5-(2,3-dimethoxyphenyl)-2-oxo-1,2,3,5-tetrahydro-4,1-benzoxazepin-3-yl)acetyl)piperidine-4-acetic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,C544997,MeSH,,1,VB4-845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,C031545,MeSH,,1,Pegloticase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,C512972,MeSH,,1,advexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,C551395,MeSH,,1,INGN 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,C115070,MeSH,,1,ranirestat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,C515846,MeSH,,1,liprotamase lipase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,QB02BX04,ATCvet,5.0,1,romiplostim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,B02BX04,ATC,5.0,1,romiplostim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,C488777,MeSH,,1,romiplostim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,J06BB22,ATC,5.0,1,obiltoxaximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,C000611266,MeSH,,1,obiltoxaximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,C459360,MeSH,,1,ONO2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,D020934,MeSH,,1,Ciliary Neurotrophic Factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,QA02BC06,ATCvet,5.0,1,dexlansoprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,A02BC06,ATC,5.0,1,dexlansoprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,D064748,MeSH,,1,Dexlansoprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,C547076,MeSH,,1,tafamidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,C446839,MeSH,,1,SR 123781A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,C464792,MeSH,,1,SanOrg 123781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,C533860,MeSH,,1,macitentan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,C558237,MeSH,,1,rindopepimut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,C005285,MeSH,,1,ovex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,QL03AX14,ATCvet,5.0,1,histamine dihydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,QV04CG03,ATCvet,5.0,1,histamine phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,L03AX14,ATC,5.0,1,histamine dihydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,V04CG03,ATC,5.0,1,histamine phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,C027556,MeSH,,1,histamine phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,D006632,MeSH,,1,Histamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,QD08AG03,ATCvet,5.0,1,iodine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,QD08AG53,ATCvet,5.0,1,"iodine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,D08AG03,ATC,5.0,1,iodine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,D007455,MeSH,,1,Iodine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,C004479,MeSH,,1,pimagedine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,C120231,MeSH,,1,PRO 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,C082856,MeSH,,1,regramostim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,C111481,MeSH,,1,shark cartilage extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,C041955,MeSH,,1,tetrachlorodecaoxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,C529375,MeSH,,1,NOV 002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,QV04CD04,ATCvet,5.0,1,corticorelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,V04CD04,ATC,5.0,1,corticorelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,D003346,MeSH,,1,Corticotropin-Releasing Hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,C076252,MeSH,,1,amibegron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
