drug_id,name,company,score,source
1065,Mela-T,Alacer Corp. (Canada),good,
1065,Melatol,Elisium (Argentina),good,
1065,Melatonin,"Biomed International Products Corp., Nutravite Pharmaceuticals (2008) Inc., Viva Pharmaceutical Inc., Kripps Pharmacy Ltd., SunOpta Inc.",good,
1065,Nature'S Harmony,SunOpta Inc. (Canada),good,
1065,Revital Melatonin,"Chin Tai Ginseng Co., Ltd (Canada)",good,
1065,Rx Balance,SunOpta Inc. (Canada),good,
1065,Sleep Right,SunOpta Inc. (Canada),good,
1065,Vivitas,SunOpta Inc. (Canada),good,
1066,Meiact,,unknown,
1067,Aldiab,,good,
1067,Digrin,,good,
1067,Dipazide,,good,
1067,Glibénèse,Dexo,good,
1067,Glibenese,Pfizer,good,
1067,Glibetin,Johnson,good,
1067,Glican,,good,
1067,Glidiab,,good,
1067,Glipid,,good,
1067,Glipin,Swiss Pharm,good,
1067,Glix,YSP,good,
1067,Gluco-Rite,,good,
1067,Glucolip,,good,
1067,Glucozide,,good,
1067,Glupitel,,good,
1067,Glupizide,,good,
1067,Glyde,,good,
1067,Glydiazinamide,,good,
1067,Melizide,,good,
1067,Mindiab,Pfizer,good,
1067,Minidab,,good,
1067,Minidiab,Pfizer,good,
1067,Minodiab,,good,
1067,Napizide,,good,
1067,Ozidia,,good,
1067,Sucrazide,,good,
1067,Zitrol XR,Square,good,
1068,Antelepsin,AWD,good,
1068,Iktorivil,Roche,good,
1068,Rivotril,Roche,good,
1069,Avomine,,good,
1069,Fargan,,good,
1069,Farganesse,,good,
1069,Lergigan,,good,
1069,Prothiazine,,good,
1069,Receptozine,,good,
1069,Romergan,,good,
1070,AT 10,,good,
1070,Atiten,Bayer,good,
1070,Dihydral,Solvay,good,
1070,Dygratyl,Dishman,good,
1070,Tachystin,Chauvin,good,
1071,Kitazemin,,good,
1071,Metaplexan,,good,
1071,Mircol,,good,
1071,Primalan,,good,
1071,Zesulan,,good,
1072,Latazanavir,,unknown,
1072,Zrivada,,unknown,
1075,Aleryl,,good,
1075,Alledryl,,good,
1075,Allerdryl,Valeant,good,
1075,Belix,,good,
1075,Benylan,Biogen,good,
1075,Dermodrin,Montavit,good,
1075,Desentol,Meda,good,
1075,Dibondrin,Montavit,good,
1075,Dimedrol,Zdorovie,good,
1075,Diphen,Wockhardt,good,
1075,Dormarex 2,,good,
1075,Genahist,,good,
1075,Histaxin,Meda,good,
1075,Hyrexin,Hyrex,good,
1075,Nytol Quickgels,GlaxoSmithKline,good,
1075,Restamin,Kowa Souyaku,good,
1075,Siladryl,,good,
1075,Silphen Cough,,good,
1076,Atogal,Ingers (Czech Republic),good,
1076,Cardyl,Pfizer (Spain),good,
1076,Faboxim,Fabop (Argentina),good,
1076,Hipolixan,Pasteur (Chile),good,
1076,Lipotropic,Drugtech (Chile),good,
1076,Liprimar,"Pfizer (Hungary, Ukraine), Goedecke (Russia)",good,
1076,Lowden,Saval (Chile),good,
1076,Normalip,Quesada (Argentina),good,
1076,Sincol,Indeco (Argentina),good,
1076,Sortis,"Pfizer (Austria, Czech Republic, Germany, Hungary, Poland, Portugal, Switzerland), Godecke (Germany), Parke, Davis (Germany)",good,
1076,Torvacard,"Zentiva (Czech Republic, Hungary, Poland, Russia, Ukraine)",good,
1076,Torvast,Pfizer (Italy),good,
1076,Totalip,Guidotti (Italy),good,
1076,Tulip,"Lek (Czech Republic, Russia), Wermar (Mexico), Sandoz (Poland, Ukraine), Pharmacia (Spain)",good,
1076,Vastina,Penn (Argentina),good,
1076,Xanator,Sieger (Greece),good,
1076,Xarator,"Parke, Davis (Italy)",good,
1076,Zurinel,Prater (Chile),good,
1077,Etidron,Gentili,good,
1078,Cedilanid-D,,unknown,
1079,Zelmac,,good,
1080,Sabrilan ,Lundbeck Inc. ,good,
1080,Sabrilex ,Lundbeck Inc. ,good,
1085,Diocarpine,,good,
1085,Miocarpine,,good,
1085,Pilostat,,good,
1085,Pilovisc,,good,
1085,Timpilo,,good,
1086,Anacaine,,good,
1086,Anaesthesin,,good,
1086,Anbesol Baby,,good,
1086,Dermoplast,,good,
1087,Neo-Quipenyl,,good,
1087,Primachin,,unknown,
1089,Halmonyl,,good,
1089,Harmonyl,Abbott,good,
1090,Ansolysen,,good,
1092,Strodival,,good,
1095,Canef,AstraZeneca,good,
1095,Cranoc,Astellas,good,
1096,Mansil,,good,
1096,Vansil,,good,
1098,Astende,Lazar (Argentina),good,
1098,Cirantan,AstraZeneca (Netherlands),good,
1098,Cresadex,Drugtech (Chile),good,
1098,Provisacor ,"AstraZeneca (Italy, Netherlands) ",good,
1098,Razel,Glenmark (India),good,
1098,Rosedex,Roux-Ocefa (Argentina),good,
1098,Rosimol,Sandoz (Argentina),good,
1098,Rosumed,Labomed (Chile),good,
1098,Rosustatin,Montpellier (Argentina),good,
1098,Rosuvas,Ranbaxy (India),good,
1098,Rosuvast,Bago (Argentina),good,
1098,Rosvel,Laboratorios Chile (Chile),good,
1098,Rovartal,Roemmers (Argentina),good,
1098,Simestat,Simesa (Italy),good,
1098,Sinlip,Gador (Argentina),good,
1098,Visacor,AstraZeneca (Portugal),good,
1098,Vivacor,AstraZeneca (Brazil),good,
1099,Ancotil,Meda,good,
1099,Flusine,TTY Biopharm,good,
1100,Halomonth,,good,
1100,Neoperidole,,good,ChEBI (DrugBank)
1100,Opiran,,good,ChEBI (DrugBank)
1102,GenESA,,unknown,
1103,Atabrine,,good,
1104,Lustral,,good,
1105,Butramin,,good,
1105,Medaria,,good,
1105,Reductil,,good,
1107,Dimerin,,good,
1107,Noctan,,good,
1107,Noludar,,good,
1108,Desopan,,good,
1108,Modrastane,,good,
1108,Modrenal,,good,
1109,Calcilean,,good,
1109,Calciparine,,good,
1109,Hepalean,,good,
1109,Heparin LEO,,good,
1109,Liquaemin,,good,
1109,Liquemin,,good,
1109,Multiparin,,good,
1109,Novoheparin,,good,
1110,Daktarin,,good,
1110,Daktarin IV,,good,
1110,Decocort,,good,
1110,Femizol-M,,good,
1110,Gyno-Daktarin,,good,
1110,Miconazex,,good,
1110,Monistat,,good,
1110,Monistat IV,,good,
1110,Zeasorb-AF,,good,
1110,Zimycan,,good,
1112,Cefurax,Lindopharm,good,
1112,Elobact,GlaxoSmithKline,good,
1112,Oraxim,Malesci,good,
1112,Sharox,Fahrenheit,good,
1112,Supacef,GlaxoSmithKline,good,
1112,Zinacef danmark,,good,
1112,Zinnat,GlaxoSmithKline,good,
1113,Alapav,,good,
1113,Albatran,,good,
1113,Artegodan,,good,
1113,Cardioverina,,good,
1113,Cerebid,,good,
1113,Cerespan,,good,
1113,Delapav,,good,
1113,Dilaves,,good,
1113,Dispamil,,good,
1113,Drapavel,,good,
1113,Durapav,,good,
1113,Dynovas,,good,
1113,Mesotina,,good,
1113,Myobid,,good,
1113,Optenyl,,good,
1113,Pameion,,good,
1113,Pamelon,,good,
1113,Panergon,,good,
1113,Papacon,,good,
1113,Papalease,,good,
1113,Papaversan,,good,
1113,Papital T.R.,,good,
1113,Paptial T.R.,,good,
1113,Pavabid,,good,
1113,Pavacap,,good,
1113,Pavacen,,good,
1113,Pavadel,,good,
1113,Pavagen,,good,
1113,Pavakey,,good,
1113,Pavased,,good,
1113,Pavatest,,good,
1113,Paverolan,,good,
1113,Paveron,,good,
1113,Pavnell,,good,
1113,Qua Bid,,good,
1113,Ro-Papav,,good,
1113,Therapav,,good,
1113,Vasal,,good,
1113,Vaso-Pav,,good,
1114,Chlo-Amine,,good,
1114,Chlor-Trimeton,Schering-Plough,good,
1114,Haynon,,good,ChEBI (ChemIDplus)
1114,Piriton,GlaxoSmithKline,good,
1115,Adapine,,good,ChEBI (DrugBank)
1115,Afeditab,,good,NDC
1115,Coracten,,good,ChEBI (DrugBank)
1115,Nifecard,,good,ChEBI (DrugBank)
1115,Nifecor,,good,ChEBI (DrugBank)
1115,Nifedical,,good,NDC
1115,NifedicalXL,,good,NDC
1115,Nifedipres,,good,ChEBI (DrugBank)
1116,Arfonad,,unknown,
1117,Acuvel,,good,
1117,Wellvone,,good,
1118,Amio-Aqueous IV,,good,
1118,Aratac,,good,
1118,Arycor,,good,
1118,Atlansil,,good,
1118,Tachyra,,good,
1119,Eudemine,Mercury,good,ChEBI (DrugBank)
1120,Glimicron,,unknown,
1120,Nordialex,,unknown,
1121,Phenurone,,good,
1122,Mysuran,,good,
1124,Artosin,,good,
1124,Butamide,,good,
1124,Diabetol,,good,
1124,Dirastan,,good,
1124,Glyconon,,good,
1124,Orinase,,good,
1124,Rastinon,,good,
1125,Miradon,,good,
1125,Unidone,,good,
1127,Ecostatin,Bristol-Myers Squibb,good,
1127,Gyno-Pevaryl,Janssen,good,
1127,Ifenec,Italfarmaco,good,
1127,Palavale,Otsuka Pharmaceutical,good,
1127,Pevaryl,Janssen,good,
1129,Pariet,,good,
1130,Dermatop E Emollient,,unknown,
1131,Paludrine,,good,
1132,Actost,,good,
1134,Cortexone M,,good,
1134,Neodin-Depositum,,good,
1134,Percorten,,good,
1134,Percorten M,,good,
1134,Percorten Pivalate,,good,
1134,Zycortal,,good,
1136,COREGCR,,good,NDC
1137,Cravit,,good,
1137,Elequine,,good,
1137,Floxel,,good,
1137,Leroxacin,,good,
1137,Levokacin,,good,
1137,Levox,,good,
1137,Levoxacin,,good,
1137,Mosardal,,good,
1137,Nofaxin,,good,
1137,Reskuin,,good,
1137,Tavanic,,good,
1139,Cefadyl,,good,
1140,Baxan,Bristol-Myers Squibb,good,
1140,Bidocef,Bristol-Myers Squibb,good,
1140,Cefamox,Bristol-Myers Squibb,good,
1140,Duracef,Bristol-Myers Squibb,good,
1140,Oracefal,Bristol-Myers Squibb,good,
1142,Adapin,PennwaIt,good,
1142,Aponal,Pfizer,good,
1142,Doxepine,Shou Chan,good,
1142,Quitaxon,Lexphar,good,
1144,Oratrol,Alcon,good,
1146,Allergen,,good,
1146,Arbid,,good,
1146,Belfene,,good,
1146,Diafen,Riker,good,
1146,Hispril,Nopco,good,
1146,Histyn,,good,
1146,Lergobine,,good,
1146,Lyssipoll,Lyssia,good,
1146,Mepiben,,good,
1146,Neargal,,good,
1147,Aclox,Southshourne,good,
1147,Apo-Cloxi,Apotex,good,
1147,Auropen Inj.,Cirin,good,
1147,Cloxacil,Saiph,good,
1147,Cloxam,MacroPhar,good,
1147,Orbenin,GlaxoSmithKline,good,
1147,Vaclox,Atlantic,good,
1147,Vamcloxil,Vamsler,good,
1148,Bladuril,Sanofi,good,
1148,Flavosert,Daito,good,
1148,Progut,Sanwa Kagaku,good,
1148,Sawadaron,Sawai Seiyaku,good,
1148,Uridron,Johnson,good,
1148,Uripax,Farmindustria,good,
1148,Uroxal,Sandoz,good,
1149,Dutonin,,good,
1150,Brisoral,,good,
1150,Cronocef,,good,
1150,Serozil,,good,
1151,Pertofran,Ciba,good,
1151,Pertofrane,USV,good,
1152,Vanobid,,good,
1154,Surital,,good,
1154,Thioseconal,,good,
1155,Factiv,,good,
1156,Elontril,,good,
1156,Forfivo,,good,NDC
1156,Prexaton,,good,
1156,Voxra,,good,
1158,Anxyrex,Sanofi-Aventis,good,
1158,Bretylol,ICI,good,
1158,Bromidem,Nycomed,good,
1158,Creosedin,AstraZeneca,good,
1158,Darenthin,Burroughs Wellcome,good,
1158,Lexotan,Roche,good,
1158,Xionil,Novartis,good,
1159,Fluothane,Ayerst,good,
1159,Ftorotan,,good,
1159,Halotan,Jugoremedija,good,
1159,Narcotan,Zentiva,good,
1160,Dinolytic,Pfizer,good,
1160,Enzaprost F,Chinoin,good,
1160,Prosmon,Fuji Yakuhin,good,
1160,Prostin F2 Alpha,Pfizer,good,
1161,Nesacaine-CE,AstraZeneca,good,
1161,Piocaine,,good,
1162,Blavin,Baliarda (Argentina),good,
1162,Flumarc,Raffo (Argentina),good,
1162,Fosfomic,Finadiet (Argentina),good,
1162,Heitrin,Abbott (Germany; discontinued),good,
1162,Hytrinex,Amdipharm (Sweden),good,
1162,Itrin,Keryos (Italy),good,
1162,Urodie,Keryos (Italy),good,
1162,Vicard,Amdipharm (Austria),good,
1162,Zayasel,,good,
1163,Coactin,,good,ChEBI (DrugBank)
1163,Selexid,Leo,good,
1164,Jarcal,,good,
1164,LiquiCal-D 400,,good,
1165,Floxstat,,good,
1165,Zanocin,,good,
1166,Pletaal,,unknown,
1167,Itrizole,,good,
1167,Oriconazole,,good,
1167,Sporal,,good,
1168,Indicarb,,good,
1168,Natulan,,good,
1170,Ismedine,Chen Ho,good,
1171,Aurorix,,unknown,
1172,Efficin,Lupin,good,
1172,Kanamytrex,Alcon,good,
1172,Kancin,Alembic,good,
1172,Kancin-L,Atlantic,good,
1172,Winamycin,Winston,good,
1173,Antiflex,,good,
1173,Banflex,,good,
1173,Biorphen,,good,
1173,Disipal,,good,
1173,Flexoject,,good,
1173,Mio-Rel,,good,
1173,OrfenAce,,good,
1173,Orfro,,good,
1174,Luminal,,good,
1175,Cipralex,,unknown,
1175,Esertia,,good,
1176,Emoquil,,good,
1176,Marezine,,good,
1176,Marzine,GlaxoSmithKline,good,
1176,Valoid,GlaxoSmithKline,good,
1178,Fenaprim,,good,
1178,Trancopal,WinthropSreon,good,
1179,Podophyllotoxin 7,,good,ChEBI (DrugBank)
1180,Tsuruselpi S,,good,ChEBI (KEGG DRUG)
1181,Celofos,Celon,good,
1181,Cuantil,Teva,good,
1181,Holoxan,Baxter,good,
1181,Mitoxana,Baxter,good,
1183,Kloxxado,Hikma Pharmaceuticals PLC,good,
1183,Narcanti,,good,
1183,Narcon,,good,
1184,Euciton,Roux-Ocefa,good,
1184,Moperidona,Sidus,good,
1184,Motilium,Janssen,good,
1184,Nauzelin,Kyowa Hakko Kirin,good,
1185,Ora-Testryl,Bristol-Myers Squibb,good,
1185,Testoral,Midy,good,
1185,U-Gono,Upjohn,good,
1185,UItandren,Ciba,good,
1187,Ethiodan,,good,
1187,Pantopaque,,good,
1188,Batrafen,Sanofi,good,
1188,Mycoster,Pierre Fabre,good,
1188,Stieprox,Stiefel,good,
1190,Clinimycin,Hayat,good,
1190,Dalacin C,Pfizer,good,
1190,Dalacin T Topical Solution,Pfizer,good,
1190,Zindaclin,Crawford,good,
1191,Adifax,,good,
1191,Redux,,good,
1193,Prent,Bayer,good,
1195,Almarytm,,good,
1195,Apocard,,good,
1196,Estracit,,good,
1196,Estracyt,Pfizer,good,
1197,Acepress,"Bernofarm (Indonesia), BMS (Italy)",good,ChEBI (DrugBank)
1197,Acepril,BMS (United Kingdom),good,
1197,Alopresin,,unknown,
1197,Apopril,,good,ChEBI (DrugBank)
1197,Captolane,Sanofi-Aventis (France),good,ChEBI (DrugBank)
1197,Captoril,Novopharm (Canada),good,ChEBI (DrugBank)
1197,Cesplon,Esteve (Spain),good,ChEBI (DrugBank)
1197,Dilabar,Qualigen (Spain),good,ChEBI (DrugBank)
1197,Garranil,Aristegui (Spain),good,ChEBI (DrugBank)
1197,Hipertil,Normal (Portugal),good,
1197,Hypertil,Normal (Portugal),good,ChEBI (DrugBank)
1197,Lopirin,"BMS (Germany,Switzerland)",good,ChEBI (DrugBank)
1197,Lopril,"Orion (Finland), BMS (France)",good,
1197,Tenosbon,,good,ChEBI (DrugBank)
1197,Tensoprel,Rubio (Spain),good,ChEBI (DrugBank)
1198,Amoban,,good,
1198,Zimovane,,good,
1199,Tubarine,,good,
1200,Apo-Bromocriptine,Apotex,good,
1200,Bagren,Serono (Brazil),good,
1200,Ergoset,,good,
1200,Parlodel Snaptabs,Novartis,good,
1200,Pravidel,"Meda (Germany, Sweden), Novartis (Canada, discontinued)",good,
1203,Anabet,,good,
1203,Solgol,,good,ChEBI
1205,Anexate,Hoffmann-La Roche,good,ChEBI (DrugBank)
1205,Lanexat,,good,ChEBI (DrugBank)
1205,Mazicon,,good,
1206,Belustine,,good,
1206,CCNU,,good,
1206,Cecenu,,good,
1208,Zagam,,good,
1209,Dalgan,,unknown,
1210,Akbeta,,unknown,
1211,Klacid XL,,good,
1211,Klaricid XL,,good,
1211,Macladin,,good,
1211,Naxy,,good,
1211,Veclam,,good,
1211,Zeclar,,good,
1212,Acantex,Roche,good,
1212,Biotrakson,Bioton,good,
1212,Rocephine,Roche,good,
1214,Betanol,,good,
1214,Disorat,,good,
1214,Trimepranol,,good,
1215,Esilgan,Takeda,good,
1215,Eurodin,Takeda,good,
1215,Nuctalon,Takeda,good,
1216,Finastid,,good,
1216,Finpecia,,good,
1217,Asiolex,,good,
1219,Dantamacrin,Spepharm,good,
1220,Normix,,good,
1220,Rifacol,,good,
1220,Xifaxsan,,good,
1221,Ketaject,Bristol-Myers Squibb,good,
1221,Ketanest,Parke Davis,good,
1222,Bidien,,good,
1222,Budeson,,good,
1222,Budicort,,good,
1222,Noex,Eurofarma,good,
1222,Pulmicort,AstraZeneca,good,
1222,Rhinosol,,good,
1222,Spirocort,,good,
1223,Minomal,,good,
1223,Somophyllin,,good,
1225,Clexane,,unknown,
1227,Orlaam,,good,ChEBI (DrugBank)
1229,Paxceed,,good,
1230,Betanamin,,good,
1230,Ceractiv,,good,
1230,Tradon,,good,
1231,Satanolon,Tatsumi Kagaku,good,
1231,Verterge,,good,
1231,Yesdol,,good,
1233,Cerucal,,good,
1233,Degan,,good,
1233,Elieten,,good,ChEBI (DrugBank)
1233,Maxeran,,good,
1233,Maxolon,,good,
1233,METOZOLV,,good,NDC
1233,Plasil1,,good,
1233,Plazilin,,good,
1233,Pramin,,good,
1233,Primperan,,good,
1233,Pulin,,good,
1233,Pylomid,,good,
1233,Reliveran,,good,ChEBI (DrugBank)
1235,Bidopal,GlaxoSmithKline,good,
1235,Dopar,,good,ChEBI (KEGG DRUG)
1235,Doparl,Kyowa Hakko Kirin,good,
1235,Dopasol,Daiichi Sankyo,good,
1235,Dopaston,Ohara Yakuhin,good,
1236,Sevorane,,good,
1238,Abilitat,,good,ChEBI (DrugBank)
1239,Clothixen,Yoshitomi,good,
1239,Cloxan,Orion,good,
1239,Taractan,Roche,good,
1241,Gemlipid,Farmellas Enterprises,good,
1241,Gen-Fibro,,good,
1241,Genlip,Teofarma,good,
1241,Jezil,,good,
1241,Lipur,Pfizer,good,
1242,Anapramine,,unknown,
1242,Hydiphen,Arzneimittelwerk Dresden,good,
1243,Endiaron,,good,
1244,Angopril,,good,
1244,Cordium,,good,
1244,Vascor,,good,
1245,Syncurine,,unknown,
1246,Alimezine,,good,
1246,Nedeltran,,good,
1246,Repeltin,,good,
1246,Theralen,,good,
1246,Theralene,,good,
1246,Vallergan,,good,
1247,Enerzer,Takeda,good,
1247,Isocarboxazid,Alliance,good,
1249,Visipaque,,good,
1249,Visipaque 270,,good,
1249,Visipaque 320,,good,
1251,Devotan,Menarini,good,
1251,Fordiab,Hexpharm Jaya,good,
1251,Glidiab,Soho,good,
1251,Glunormal,Ying Yuan,good,
1251,Glurenor,Guidotti,good,
1251,Glurenorm,Boehringer Ingelheim,good,
1251,Jie Shi,Tianjin Institute of Pharmaceutical Research Pharmaceutical,good,
1251,Ka Rui Lin,Anjielun,good,
1251,Lodem,Dexa Medica,good,
1252,Glufast,,unknown,
1253,Ergotrate,,unknown,
1256,Aitabax,,good,
1256,Altargo,,good,
1259,Tycerb,,unknown,
1260,Desocort,Galderma,good,
1260,Tridesilon,Bayer,good,
1263,Noxafil,,good,
1267,Invega Hafyera,Janssen Pharmaceutical Companies of Johnson & Johnson,good,
1275,Alphapress,Alphapharm,good,
1275,Aprezin,Johnson,good,
1275,Cesoline W,Pharmasant,good,
1275,Cesoline Y,Pharmasant,good,
1275,Diazide,The Central,good,
1275,Hidral,Biocontrol,good,
1275,Pressfall,Nisshin Seiyaku,good,
1275,Serpathiazide,Washington,good,
1283,Prexige,Novartis,good,
1285,Acthar,,good,
1285,Acthar Gel,,good,
1288,Alveofen,Prieto,good,
1288,Berotec,Boehringer Ingelheim,good,
1288,Berotec N,Boehringer Ingelheim,good,
1288,Cenfenol,Center,good,
1288,Partusisten,Boehringer Ingelheim,good,
1289,Glucoben,Farmades,good,
1289,Glysepin,Bayer,good,
1289,Pro-Diaban,Bayer,good,
1294,Maalox Multi-Action,,good,
1298,Renoquid,,good,
1301,Reverin,,good,
1301,Synterin,,good,
1303,Choledyl,Warner Chilcott,good,
1303,Theocolin,Sannova,good,
1306,Novolog FlexPen,Novo Nordisk,good,
1306,Novolog Penfill,Novo Nordisk,good,
1307,Levemir FlexPen ,Novo Nordisk,good,
1320,Prodilantin,,good,
1320,Sesquient,,good,
1321,Josacine,,good,
1321,Josalid,,good,
1321,Josamy,,good,
1325,Aquamox,,good,
1325,Hydromox,,good,
1325,Idrokin,,good,
1327,Elzogram,Lilly,good,
1327,Zolicef,Bristol-Myers Squibb,good,
1328,Monocid,,unknown,
1328,Praticef,,unknown,
1329,Cefobine,Pfizer,good,
1329,Cefobis,Pfizer,good,
1329,Cefoperazin,Pfizer,good,
1330,Yamatetan,,unknown,
1331,Cefoctin,Teva,good,
1331,Cenomicin,Daiichi-Seiyaku,good,
1331,Mefoxitin,Merck,good,
1332,Epocelin,Choseido Pharmaceutical,good,
1333,Anspor,,good,
1333,Eskacef,,good,
1333,Intracef,Beximco Pharma,good,
1333,Lebac,Square pharmaceuticals Ltd.,good,
1333,Reocef,Rephco Pharmaceuticals Ltd.,good,
1333,Sefril,ACME laboratories Ltd.,good,
1337,Mioblock,,good,
1337,Pavulon,,good,
1340,Dynorm,Roche,good,
1340,Inhibestril,Teva,good,
1340,Vascace,Roche,good,
1340,Zapril,Mylan,good,
1340,Zobox,Hemofarm,good,
1344,Resonium A,,good,
1344,Sorbisterit,,good,
1348,Renormax,,good,
1351,Amytal,,good,
1351,Isomytal,,good,
1352,Alurate,,good,
1353,Neonal,,good,
1353,Soneryl,,good,
1354,Medomin,Geigy,good,
1354,Medomine,Ciba,good,
1355,Citopan,,good,
1355,Evipal,,good,
1355,Evipan,,good,
1355,Tobinal,,good,
1359,Betapressin,Hoechst Ltd.,good,
1359,Lobeta,Sanofi-Aventis,good,
1362,Histodenz,Sigma,good,
1362,Nycodenz,,good,
1363,Sinueaze,,unknown,
1364,Rezipres,"Eton Pharmaceuticals, Inc.",good,
1365,Wyamine,,good,
1365,Wyfentermina,,good,
1366,Pro-Air,,unknown,
1377,Magmitt,,good,
1380,Cortisyl,,good,
1382,Glycanol,Bayer,good,
1382,Glyconormal,Bayer,good,
1382,Gondafon,Schering,good,
1382,Lycanol,Bayer,good,
1382,Redul,Bayer,good,
1384,Dillar,,good,
1388,Batenac,Solvay Pharma,good,
1388,Befral,Orion,good,
1388,Cerate,Asta Medica,good,
1388,Posicor,Roche,unknown,
1388,Quota,,good,
1388,Taxben,Berenguer Infale,good,
1392,Actibine,,good,
1392,Aphrodine,,good,
1392,Aphrodyne,,good,
1392,Baron-X,,good,
1392,Corynine,,good,
1392,Dayto himbin,,good,
1392,Thybine,,good,
1392,Yocon,,good,
1392,Yohimar,,good,
1392,Yohimex,,good,
1392,Yoman,,good,
1392,Yovital,,good,
1393,Befizal,,good,ChEBI (DrugBank)
1393,Bezalip,,good,ChEBI (DrugBank)
1393,Bezalip retard,,good,
1393,Bezatol,,good,
1393,Bezatol SR,,good,
1393,Cedur,,good,
1396,Crystodigin,,good,
1396,Tardigal,,unknown,
1397,Analate,,good,
1397,Lorisal,,good,
1397,Magan,,good,
1397,Mobidin,,good,
1397,Triact,,good,
1400,Vagostigmin,,good,
1401,Tricosal,,good,
1401,Trilisate,,good,
1403,Levoprome,,good,
1403,Neurocil,,good,
1403,Nosinan,,good,
1403,Nozinan,,good,
1405,Omniflox,,good,
1406,Danol,Sanofi,good,
1407,Monores,Valeas,good,
1407,Spiropent,Boehringer Ingelheim,good,
1408,Bambec,,good,
1408,Oxeol,,good,
1410,Omniair,,good,
1413,Axepim,,good,
1413,Cepimax,,good,
1413,Cepimex,,good,
1414,Celospor,Ciba,good,
1414,Celtol,Takeda,good,
1416,Banan,,good,
1416,Doxef,,good,
1418,Ascumar,Star,good,
1418,Mini-sintrom,,good,
1419,Stakane,,good,
1420,Testex,,good,
1422,Nitroxoline,,good,
1425,Limican,,good,
1425,Plitican,Delagrange,good,
1425,Vergentan,Delagrange,good,
1426,Ajimalin,,good,
1427,Amcoral,,good,
1427,Inocor,,good,
1429,Aspenon,,good,
1429,Fibocil,Lilly,good,
1430,Duxil,Servier,good,
1430,Vectarion,,good,
1431,Gestanin,,good,
1431,Gestanol,,good,
1431,Gestanon,,good,
1431,Gestin,,good,
1431,Gestrenol,,good,
1431,Maintaine,,good,
1431,Orageston,,good,
1431,Perselin,,good,
1431,Profar,,good,
1431,Turinal,,good,
1432,Cholybar,,good,
1432,Locholest,,good,
1432,Locholest light,,good,
1432,Questran Light,,good,
1436,Alsiodol,,good,
1436,One Alpha,,good,
1437,Doriden,U.S.V .,good,
1437,Elrodorm,,good,
1437,Glimid,Polfa Pabianice,good,
1437,Glutethimid,Balkanpharma,good,
1437,Noxyron,,good,
1438,AZO-Standard,,good,
1438,Baridium,,good,
1438,Phenazodine,,good,
1438,Prodium,,good,
1438,Pyrazodine,,good,
1438,Pyridiate,,good,
1438,Sedural,,good,
1438,Uristat,,good,
1438,Urodine,,good,
1438,Urogesic,,good,
1438,Viridium,,good,
1459,Burgodin ,Janssen Pharmceutica,good,
1463,Glucoenergan,,good,
1463,Reactivan,,good,
1466,Codethyline,Erfa,good,
1466,Dionina,Merck,good,
1466,Lepheton,Meda,good,
1476,Somelin,,good,
1482,Captagon,Meda,good,
1489,Albego,Boehringer Ingelheim,good,
1489,Limpidon,Crinos,good,
1489,Paxor,,good,
1490,Apiquel,,good,
1494,Beta-ChIor,MeadJohnson,good,
1501,Lyspafen,Janssen,good,
1511,Delorazepam Almus,Almus,good,
1511,Delorazepam Alter,Alter,good,
1511,Delorazepam Aurobindo,Aurobindo,good,
1511,Delorazepam DOC,DOC Generici,good,
1511,Delorazepam EG,EG,good,
1511,Delorazepam Germed,Germed Pharma,good,
1511,Delorazepam Hexal,Hexal,good,
1511,Delorazepam Mylan,Mylan,good,
1511,Delorazepam Pensa,Pensa Pharma,good,
1511,Delorazepam Ranbaxy,Ranbaxy Italia,good,
